PostcodeA,PostcodeB,Distance,Group
2131,9413,0.001338684092161202,2015
6745,7735,0.0013708835679722142,2015
6562,8584,0.0013721070408792002,2015
7591,8191,0.00137333216352431,2015
4844,9294,0.0013771572500616003,2015
8345,8413,0.0014005602241127235,2015
3046,8626,0.0015278763252695171,2015
4641,5423,0.0015484515484445183,2015
6371,8531,0.0015567049691185275,2015
6267,9514,0.0015618089340989627,2015
2713,4814,2.842170943040401e-14,2016
7815,8274,2.842170943040401e-14,2016
1601,9294,9.343106569303927e-06,2016
8015,9243,3.595920111365558e-05,2016
5943,8459,0.00011248050876133675,2016
2771,9076,0.00018500834582368952,2016
5555,7611,0.0001934984520062244,2016
2989,9054,0.0002455299771497721,2016
5384,8751,0.0002619929930460785,2016
1811,9472,0.00029694983294348276,2016
6286,9471,0.00030959752322701206,2016
1223,4617,0.00035714285715471306,2016
6265,8397,0.00036764705885161675,2016
6287,8342,0.0003685684800416311,2016
4759,6212,0.00040849673200682446,2016
2376,9613,0.00042016806722244837,2016
2623,5615,0.0004668534080281006,2016
1695,3438,0.0004994594098661764,2016
3252,9781,0.0005027652086369017,2016
6442,9781,0.0005027652086369017,2016
4655,5715,0.0005696058327657738,2016
1843,9755,0.0006083038934718843,2016
3221,6215,0.0006152258474116934,2016
1647,8483,0.0006214594153561848,2016
3443,6135,0.0006238810034915332,2016
3069,3318,0.0006354515050333021,2016
6231,9091,0.0006442059920459542,2016
1731,8391,0.0006480900702285908,2016
6904,8391,0.0006480900702285908,2016
3633,6037,0.0006488993147399924,2016
7824,8016,0.0007215007214824709,2016
5431,9408,0.0007361059992945229,2016
5614,9733,0.0007518796992656007,2016
1645,5491,0.0007545303639631129,2016
2024,7414,0.0007627765064910363,2016
1718,5911,0.0007739938080533193,2016
7981,9796,0.0007768361581952377,2016
5432,6412,0.0008547008546884172,2016
3842,8501,0.0008661023607885454,2016
2717,6812,0.0008669472423150637,2016
9431,9851,0.000867281930311492,2016
1679,5915,0.0008687065646597603,2016
7313,8508,0.000899222189275406,2016
2231,7875,0.0009131640056523338,2016
9108,9156,0.0009178034436558846,2016
2343,8032,0.0010015803054557182,2016
6176,8647,0.001010623904392105,2016
3373,7941,0.0010351966873827223,2016
3583,5213,0.0010683760683889432,2016
1861,7585,0.0010714285714072957,2016
1791,9091,2.842170943040401e-14,2017
3252,9263,3.957075358584916e-05,2017
4116,8513,4.471998622079809e-05,2017
6602,9793,4.761904762062841e-05,2017
1771,2182,6.785738526104979e-05,2017
1384,3904,0.00010095571411739002,2017
4906,7676,0.0001164596273213192,2017
2141,4273,0.0001960784314007924,2017
8222,9796,0.00020979020973754814,2017
5143,7325,0.00026737967914414185,2017
4613,9974,0.00026785714285892936,2017
3436,6041,0.00027310924369317036,2017
1446,9153,0.0002778134488892192,2017
