GroupA,GroupB,Distance,Group
7928,8291,8.660254037844387,2018
8221,8766,8.660254037844387,2018
1041,8871,10.0,2018
1119,8221,10.0,2018
1642,8733,10.0,2018
1642,9106,10.0,2018
1692,9456,10.0,2018
3115,8612,10.0,2018
3989,8883,10.0,2018
3989,9459,10.0,2018
5318,8527,10.0,2018
6421,8871,10.0,2018
7352,9632,10.0,2018
7928,9459,10.0,2018
8045,9082,10.0,2018
8221,9979,10.0,2018
8772,8882,10.0,2018
8852,9177,10.0,2018
8882,9085,10.0,2018
9445,9749,10.0,2018
1042,7928,11.180339887498949,2018
1042,8882,11.180339887498949,2018
1119,6199,11.180339887498949,2018
1119,8319,11.180339887498949,2018
1119,8766,11.180339887498949,2018
1627,8221,11.180339887498949,2018
1627,8871,11.180339887498949,2018
1692,2212,11.180339887498949,2018
2212,9456,11.180339887498949,2018
3113,9747,11.180339887498949,2018
3653,7785,11.180339887498949,2018
3653,9106,11.180339887498949,2018
3989,9747,11.180339887498949,2018
4878,9979,11.180339887498949,2018
5318,9445,11.180339887498949,2018
5318,9749,11.180339887498949,2018
6167,8882,11.180339887498949,2018
6167,9085,11.180339887498949,2018
6199,8221,11.180339887498949,2018
6199,9979,11.180339887498949,2018
