PostcodeA,PostcodeB,Distance,Group
6127,6371,2.1223834195893687e-05,2017
8497,9074,2.389741490560482e-05,2017
6662,6671,2.7837537118102773e-05,2017
4664,8181,2.808818251764933e-05,2017
5704,9721,3.747125686004438e-05,2017
2546,5022,4.730970793787037e-05,2017
2645,3363,0.00010363823009384987,2017
5664,9088,0.00011879573906981022,2017
8616,9883,0.00012685006430501744,2017
1814,7103,0.00012773251026487742,2017
6213,6953,0.00013667192013144813,2017
5395,7917,0.00014069264068439225,2017
8312,9144,0.00014695431602262943,2017
4013,6028,0.0001494813102169701,2017
5465,8111,0.00015546081610295914,2017
5988,9062,0.00015782968981170598,2017
1027,8075,0.00017256099698670369,2017
2421,6005,0.00019557881459775217,2017
1972,4102,0.00019566044591101672,2017
5396,9334,0.00019940414085795055,2017
8454,9627,0.0002209303067672863,2017
8071,8617,0.00023028756251619598,2017
3014,3024,0.00023464942718476323,2017
1332,6628,0.0002500369135987057,2017
3299,4681,0.00026591644741813525,2017
6602,8061,0.0002731731133280846,2017
2531,3362,0.00028462323876254914,2017
1901,4209,0.00029222680477403173,2017
1696,5737,0.0002954275759776692,2017
3818,5986,0.00034154784380291403,2017
3125,9337,0.0003484913094382591,2017
5424,7031,0.0003757906978307801,2017
3999,9136,0.0003781153790072267,2017
5254,6974,0.0003986655205920897,2017
1648,1964,0.00040668050547765233,2017
2374,9422,0.00040681499322658965,2017
2969,6562,0.00040891009869881145,2017
2141,9873,0.0004093286825366249,2017
3244,3824,0.00041872702847456367,2017
1423,1791,0.0004269716241367405,2017
6165,7734,0.0004459860145118455,2017
1046,3016,0.00045467370480878344,2017
2751,3734,0.00046377728760660375,2017
8814,9212,0.00046467292204965815,2017
3755,6471,0.0004691749205960605,2017
5373,6634,0.0004821118360780474,2017
7004,9243,0.0004948292958886213,2017
1684,9646,0.0005143640985068032,2017
1331,7823,3.3183497691879893e-06,2018
2225,6852,4.643649707247732e-05,2018
6815,7463,6.335266495227643e-05,2018
5301,8013,6.818395928576138e-05,2018
1846,9503,9.931386404105069e-05,2018
7687,9312,9.957340697042127e-05,2018
6718,9608,9.967309662783919e-05,2018
9678,9953,0.00010322968169873548,2018
9361,9982,0.00010589565042096183,2018
4624,6641,0.0001267294759941251,2018
1621,5751,0.0001345068332199162,2018
1678,6586,0.00014106809605607395,2018
6369,8567,0.0001493262285663377,2018
4635,6123,0.00015403180029238683,2018
2263,3081,0.00017046522085450988,2018
3834,6469,0.00018089198695747655,2018
8497,9123,0.000205361487289224,2018
3852,4735,0.00020708051273743422,2018
1734,4726,0.00022371483478877963,2018
1715,8731,0.00022867006948956714,2018
5391,6107,0.0002595998110450637,2018
6075,6812,0.0002692827420816002,2018
4033,4791,0.000274582182257177,2018
2264,3532,0.0002894006680378425,2018
6051,8395,0.0003336198313093064,2018
1067,3241,0.0003340280595409695,2018
5854,6419,0.0003390164071674917,2018
5375,6353,0.0003399566176653934,2018
1485,3774,0.0003559739188858657,2018
1132,7255,0.0003605512095390395,2018
5121,5262,0.00036703971342433306,2018
8517,9902,0.0003701001769940149,2018
3235,9219,0.0003716362527512729,2018
5325,8101,0.0003847238465510827,2018
1949,5327,0.0003988285102707323,2018
5504,9301,0.0004115316107657918,2018
2871,2964,0.0004403063862810086,2018
1817,5613,0.0004444746465139815,2018
3763,5346,0.00045975780092533114,2018
6991,8445,0.00047548209995795787,2018
4221,9421,0.00047562161587677565,2018
8311,9351,0.0004870119584126087,2018
9036,9287,0.0004878035063313746,2018
7261,7721,0.0004991116327772716,2018
3221,3993,0.0005932040812126615,2018
2211,2573,0.0005980853331521985,2018
8715,8871,0.0006236211310692852,2018
3892,9173,0.0006280137768186478,2018
2712,5709,0.0006397423424857607,2018
3273,6226,0.0006406620405101648,2018
